arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
14473389,52923753,1,10-083693,2010-06-27 00:00:00,1,N,27,5,44,M,2,2,R,,,,,
14473384,52922888,1,10-083357,2010-07-30 00:00:00,1,N,27,5,23,M,2,2,R,,,,,
14473380,52922845,1,10-082961,2010-06-26 00:00:00,1,N,27,5,60,M,2,2,R,,,,,
14473310,52920885,1,10-080275,2010-06-21 00:00:00,1,N,27,5,19,M,2,2,R,,,,,
14473297,52920820,1,10-079541,2010-06-19 00:00:00,1,N,27,5,40,M,2,2,R,,,,,
14473294,52919977,1,10-079187,2010-06-19 00:00:00,1,N,27,5,20,M,2,2,R,,,,,
14472262,52917881,1,10-074777,2010-06-11 00:00:00,1,N,27,5,28,M,2,2,R,,,,,
14472207,52915947,1,10-072093,2010-06-05 00:00:00,1,N,27,5,29,M,2,2,R,,,,,
14473267,52919842,1,10-077951,2010-06-16 00:00:00,1,N,27,5,33,F,2,2,R,,,,,
14473265,52919835,1,10-077872,2010-06-16 00:00:00,1,N,27,5,50,M,2,2,R,,,,,
14473244,52918924,1,10-077042,2010-06-14 00:00:00,1,N,27,5,12,M,2,2,N,R,,,,
14473230,52918019,1,10-076182,2010-06-13 00:00:00,1,N,27,5,23,M,2,2,R,,,,,
14473220,52917990,1,10-075815,2010-06-12 00:00:00,1,N,27,5,42,M,2,2,N,,,,,
14472182,52914989,1,10-070500,2010-06-02 00:00:00,1,N,27,5,27,F,2,2,R,,,,,
14471112,52911148,1,10-065151,2010-05-22 00:00:00,1,N,27,5,57,M,2,2,R,,,,,
14473376,52922834,1,10-082848,2010-06-25 00:00:00,1,N,16,5,16,M,5,2,R,H,,,,
14474391,52925717,1,10-087080,2010-07-04 00:00:00,1,N,16,5,19,M,5,2,R,,,,,
14471068,52910205,1,10-064156,2010-05-20 00:00:00,1,N,16,5,15,M,2,2,R,R,,,,
